,"1-(s,Q)",1-DailyPurchase,"2-(s,S)",2-PeriodicallyPurchase,"3-(R,S)",3-Random,4-Random,Clients_N,DS_D,Demand_W,Distr1,Distr2,Fact,HC,K,Lt0,Lt1,MA,SS_%,lost_ratio_sales_dis,lost_ratio_sales_fac,lost_ratio_sales_ret,stock_customer_MA_mean_relative,stock_distributor_MA_mean_relative,stock_factory_MA_mean_relative,stock_retailer_MA_mean_relative
1937,1.0,0.0,0.0,0.0,0.0,1.0,0.0,203.0,3.0,23.0,5.0,5.0,2.0,0.0264946652725484,200.0,4.0,4.0,500.0,0.85,0.0049467794759825,0.0008376726106289,8.167947616577229e-05,0.015907888432584,0.2045694270862996,0.6835470934614272,0.0959755910196892
1938,0.0,1.0,0.0,0.0,0.0,0.0,1.0,499.0,11.0,26.0,10.0,20.0,4.0,0.0172018828735497,200.0,4.0,4.0,500.0,0.85,0.0831573721354606,0.0089868913432886,0.0003511551473672,0.0050563901993233,0.2015387697393967,0.653470539316302,0.1399343007449779
1939,0.0,1.0,0.0,0.0,0.0,0.0,1.0,230.0,12.0,28.0,2.0,5.0,1.0,0.0416949608095814,200.0,4.0,4.0,500.0,0.85,0.0492150591354776,0.0047979728829277,0.0002875243788403,0.012415958020006,0.2018138603051899,0.6223370307359367,0.1634331509388671
1940,1.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,2.0,6.0,3.0,6.0,2.0,0.0851583425085737,200.0,4.0,4.0,500.0,0.85,0.113143915728748,0.0354668638932805,0.0002066738126764,0.0057368955644347,0.3344112348804582,0.4467627458405581,0.2130891237145488
1941,0.0,0.0,0.0,0.0,1.0,1.0,0.0,138.0,11.0,26.0,3.0,9.0,1.0,0.0609598049501041,200.0,4.0,4.0,500.0,0.85,0.0659337790371913,0.0138641957516512,0.0008547136923703,0.0277008374600614,0.2954970112625973,0.4492299609456699,0.2275721903316712
1942,0.0,0.0,0.0,0.0,0.0,1.0,1.0,188.0,0.0,18.0,10.0,6.0,4.0,0.0668338726729711,200.0,4.0,4.0,500.0,0.85,0.0760997184517756,0.0230439651922129,0.0005792449603847,0.0184636686337192,0.1539011849143061,0.7259667061749652,0.1016684402770094
1943,1.0,0.0,0.0,1.0,0.0,0.0,0.0,146.0,6.0,23.0,8.0,5.0,3.0,0.0510689919608397,200.0,4.0,4.0,500.0,0.85,0.0007918621175362,0.0029445281450036,0.0003680169737606,0.0247827933614451,0.2065609331692992,0.6727566665168389,0.0958996069524166
1944,0.0,1.0,0.0,0.0,1.0,0.0,0.0,422.0,8.0,18.0,6.0,20.0,2.0,0.0546060851960379,200.0,4.0,4.0,500.0,0.85,0.0807858574746919,0.0024959761867061,0.0005193405174413,0.0099802167535067,0.2392884178566993,0.5285532917629395,0.2221780736268543
1945,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,12.0,25.0,16.0,2.0,3.0,0.0654369667153542,200.0,4.0,4.0,500.0,0.85,0.1684166180569058,0.1446084819293007,0.0005789240560429,0.0073877256565345,0.2475247004385472,0.6332479327092505,0.1118396411956677
1946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,441.0,1.0,3.0,16.0,13.0,4.0,0.0230881010709586,200.0,4.0,4.0,500.0,0.85,0.0874306962659482,0.0448642776462801,0.0002179881894488,0.0048040130504238,0.3685382439904975,0.4646366228820714,0.162021120077007
1947,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2.0,8.0,7.0,11.0,4.0,0.0177276495944337,200.0,4.0,4.0,500.0,0.85,0.1327948362628546,0.5618877535310703,0.0005532413434001,0.0034604656531621,0.4432789066362296,0.3194521334399541,0.2338084942706541
1948,0.0,1.0,0.0,0.0,1.0,0.0,0.0,295.0,2.0,5.0,6.0,19.0,2.0,0.0840910595807226,200.0,4.0,4.0,500.0,0.85,0.0803278008520841,0.0153998485642728,0.0003362621622093,0.0044562916291994,0.2216901763587714,0.5642780542770274,0.2095754777350018
1949,0.0,1.0,1.0,0.0,0.0,0.0,0.0,101.0,2.0,15.0,8.0,19.0,2.0,0.0233159210182344,200.0,4.0,4.0,500.0,0.85,0.1078989725643269,0.0514071734012396,0.0001246951676676,0.0025493104580383,0.4149675268410784,0.3640289645043073,0.2184541981965759
1950,0.0,0.0,0.0,0.0,1.0,1.0,0.0,240.0,0.0,2.0,2.0,6.0,1.0,0.0110501057379249,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0176013098649201,0.3274662300450266,0.3274662300450266,0.3274662300450266
1951,1.0,1.0,0.0,0.0,0.0,0.0,0.0,715.0,0.0,26.0,16.0,36.0,4.0,0.0343685885400493,200.0,4.0,4.0,500.0,0.85,0.0788707064433636,0.0007771694658141,0.0004292823775151,0.003579285973758,0.1241691618360468,0.7653627325827982,0.1068888196073968
1952,0.0,1.0,1.0,0.0,0.0,0.0,0.0,208.0,1.0,3.0,6.0,6.0,3.0,0.0581094318019998,200.0,4.0,4.0,500.0,0.85,0.0921604794848572,0.1213737063014815,0.0003222955762333,0.0073659306106126,0.2463433741767575,0.5821920864647854,0.1640986087478445
1953,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,4.0,1.0,1.0,1.0,0.0470549800652041,200.0,4.0,4.0,500.0,0.85,0.2714276345989901,0.5373156786036714,0.0001805706031058,0.0041517212945784,0.3990445269016697,0.3809523809523809,0.2158513708513708
1954,0.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,12.0,17.0,11.0,4.0,0.0420106343529739,200.0,4.0,4.0,500.0,0.85,0.1173495433427567,0.0693079027342059,0.0,0.0014366995259567,0.3572604371149857,0.4993084404575938,0.1419944229014637
1955,1.0,0.0,0.0,0.0,0.0,1.0,0.0,149.0,5.0,27.0,5.0,4.0,4.0,0.0376154863797745,200.0,4.0,4.0,500.0,0.85,0.0128233979087313,0.008315807097923,0.0003336326352015,0.0197340643943072,0.1942955945796357,0.6760850389525992,0.1098853020734577
1956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,354.0,2.0,6.0,7.0,9.0,4.0,0.0750484235670329,200.0,4.0,4.0,500.0,0.85,0.1132956693872522,0.0122969738014166,0.00054991377061,0.0039267236308695,0.1313906901732059,0.7596851505911991,0.1049974356047254
1957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,22.0,4.0,8.0,1.0,0.0994828898673849,200.0,4.0,4.0,500.0,0.85,0.124801039467273,0.3785472972972973,0.0009869462393623,0.0067423322528742,0.4967408938708199,0.2613071882306896,0.2352095856456161
1958,1.0,0.0,0.0,1.0,0.0,0.0,0.0,320.0,0.0,6.0,21.0,40.0,4.0,0.0656394328772188,200.0,4.0,4.0,500.0,0.85,0.1022064517138261,0.0065001909834699,0.0007729162805902,0.0180481242079547,0.2617550451964932,0.5105133137189247,0.2096835168766274
1959,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,19.0,6.0,1.0,3.0,0.0499109356313243,200.0,4.0,4.0,500.0,0.85,0.2745181468062147,0.563827009639586,0.0017858651189168,0.0138472768012493,0.3041660048475472,0.5050033525432648,0.1769833658079386
1960,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,8.0,26.0,8.0,3.0,2.0,0.0611515744151601,200.0,4.0,4.0,500.0,0.85,0.1367058901576403,0.2988959990391288,0.0009054403273995,0.0142026428624719,0.3273363916156169,0.5085267643586604,0.1499342011632506
1961,0.0,0.0,1.0,0.0,0.0,1.0,0.0,370.0,0.0,13.0,5.0,10.0,1.0,0.0285680403839927,200.0,4.0,4.0,500.0,0.85,0.0669692573936004,0.0333825006583343,0.0002891064284029,0.0223543957184194,0.3478800374535423,0.3909251606710137,0.2388404061570246
1962,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,2.0,18.0,6.0,2.0,2.0,0.0707706449463195,200.0,4.0,4.0,500.0,0.85,0.0440729891698691,0.0341993935926258,0.0002288350892923,0.0159022010896187,0.3201731861120322,0.5252459099492656,0.1386787028490834
1963,0.0,0.0,0.0,1.0,1.0,0.0,0.0,765.0,9.0,20.0,9.0,27.0,2.0,0.0676537785151166,200.0,4.0,4.0,500.0,0.85,0.0581245993228923,0.0050754852952429,0.0009270418514976,0.035397167085428,0.2155244866448818,0.5783419861385015,0.1707363601311884
1964,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1247.0,9.0,24.0,14.0,35.0,4.0,0.0736127030054298,200.0,4.0,4.0,500.0,0.85,0.0598048196192884,0.0004499292217092,0.0006554718831824,0.0062222263709961,0.1105333664038609,0.7922153465335551,0.091029060691588
1965,1.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,2.0,4.0,7.0,1.0,0.0185741391298685,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0126939351198871,0.3949224259520451,0.3949224259520451,0.1974612129760225
1966,0.0,0.0,0.0,0.0,0.0,1.0,1.0,247.0,1.0,4.0,7.0,16.0,2.0,0.0991952729090213,200.0,4.0,4.0,500.0,0.85,0.0866487300372719,0.0314879136081991,0.0011267014165483,0.0251195190418777,0.3121715444990513,0.4369131823052467,0.2257957541538242
1967,0.0,0.0,1.0,1.0,0.0,0.0,0.0,356.0,7.0,18.0,6.0,15.0,2.0,0.0552391581115455,200.0,4.0,4.0,500.0,0.85,0.05962436182581,0.0143310675557537,0.0008278382502905,0.0306532025041032,0.2429871204983834,0.5512103221609292,0.1751493548365839
1968,0.0,0.0,1.0,1.0,0.0,0.0,0.0,347.0,4.0,11.0,2.0,7.0,3.0,0.0239539870601823,200.0,4.0,4.0,500.0,0.85,0.08843182168964,0.0812145697428326,0.0011304070127236,0.0363929229040062,0.2208809756831529,0.4630344823588203,0.2796916190540204
1969,1.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0,14.0,11.0,15.0,3.0,0.0652423099013707,200.0,4.0,4.0,500.0,0.85,0.1471004961582018,0.0155706801155559,0.0001867120602086,0.0025074633209466,0.2787212271359777,0.5715578299398547,0.1472134796032209
1970,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,2.0,6.0,1.0,3.0,1.0,0.095971650719555,200.0,4.0,4.0,500.0,0.85,0.0723874575444258,0.1354699235707309,0.000322784988884,0.0204274926102589,0.3015350715428434,0.4313215848892262,0.2467158509576714
1971,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,6.0,18.0,1.0,1.0,1.0,0.0335408353890124,200.0,4.0,4.0,500.0,0.85,0.1067149213936834,0.313976722628489,0.000279295565802,0.0112936148954483,0.3863399523658758,0.4123305666084896,0.1900358661301861
1972,1.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0,0.0,18.0,5.0,4.0,1.0,0.0139846320779929,200.0,4.0,4.0,500.0,0.85,0.0761873709379415,0.0335527165113393,0.0011271306943262,0.039970527784938,0.29973770145146,0.4204225690323174,0.2398692017312843
1973,0.0,0.0,1.0,1.0,0.0,0.0,0.0,98.0,9.0,21.0,11.0,9.0,3.0,0.0483446601731893,200.0,4.0,4.0,500.0,0.85,0.0835946000898626,0.0824500904503401,0.0007685632408142,0.0196832276849734,0.3092916316237161,0.5065081016734546,0.1645170390178558
1974,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,1.0,23.0,5.0,15.0,1.0,0.0621016162737773,200.0,4.0,4.0,500.0,0.85,0.0762147716697462,0.158717833401262,0.0002628878121004,0.0126480130256072,0.3705594216139783,0.2701636338159328,0.3466289315444815
1975,0.0,0.0,0.0,1.0,1.0,0.0,0.0,68.0,4.0,9.0,1.0,2.0,1.0,0.0583842098111216,200.0,4.0,4.0,500.0,0.85,0.080144650421568,0.1137192296845413,0.0019337933244081,0.0323843006072761,0.3293860699826434,0.4280252797432217,0.2102043496668587
1976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,356.0,3.0,14.0,7.0,11.0,2.0,0.0396800147046963,200.0,4.0,4.0,500.0,0.85,0.038577486105039,0.0041988324372667,0.0002955552948872,0.0315677327247263,0.2273024564164959,0.5811512507187072,0.1599785601400706
1977,0.0,0.0,0.0,0.0,0.0,1.0,1.0,397.0,4.0,23.0,5.0,19.0,4.0,0.0436293362737377,200.0,4.0,4.0,500.0,0.85,0.1230930068526929,0.0051677963713164,0.0019683892627738,0.014421671686734,0.138382012133768,0.7017747513282724,0.1454215648512254
1978,1.0,1.0,0.0,0.0,0.0,0.0,0.0,575.0,11.0,25.0,7.0,13.0,2.0,0.0980550456465219,200.0,4.0,4.0,500.0,0.85,0.0326621947710797,0.0,0.000312129640552,0.0094354744982634,0.0715228443478209,0.856156257508226,0.0628854236456896
1979,0.0,0.0,0.0,0.0,1.0,1.0,0.0,568.0,9.0,19.0,6.0,13.0,3.0,0.0720846830758211,200.0,4.0,4.0,500.0,0.85,0.0515141521114501,0.0034474672408904,0.0007736620411955,0.0248427948310475,0.1776375986954718,0.6607526127961194,0.1367669936773612
1980,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,4.0,19.0,3.0,2.0,1.0,0.0233690345520202,200.0,4.0,4.0,500.0,0.85,0.1891925950617484,0.1199523177419918,0.0002054818549498,0.0145366275939021,0.4152254050928539,0.377172427348467,0.193065539964777
1981,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,20.0,2.0,2.0,4.0,0.0902869097401501,200.0,4.0,4.0,500.0,0.85,0.1475373885019331,0.0271570292153726,0.0,0.0053771090522474,0.3697878757112399,0.4609298920216729,0.1639051232148398
1982,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68.0,12.0,29.0,3.0,2.0,1.0,0.0320370793696661,200.0,4.0,4.0,500.0,0.85,0.0988417129063674,0.0633617065644431,7.579041109192666e-05,0.0080578304015962,0.3459997235171024,0.4952734258225819,0.1506690202587193
1983,1.0,0.0,0.0,0.0,0.0,1.0,0.0,212.0,0.0,14.0,2.0,7.0,2.0,0.0224835448446937,200.0,4.0,4.0,500.0,0.85,0.0947601929273222,0.0390658391057411,0.0005358009992899,0.0205025439252088,0.1849454735368891,0.5993560513149564,0.1951959312229456
1984,0.0,1.0,1.0,0.0,0.0,0.0,0.0,205.0,0.0,7.0,5.0,13.0,1.0,0.0290575863361837,200.0,4.0,4.0,500.0,0.85,0.1217784694552755,0.0455821616940387,0.0003889537145079,0.0034332520205274,0.3615738911533838,0.3323594285943201,0.3026334282317687
1985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,193.0,0.0,2.0,6.0,6.0,2.0,0.0394712201414662,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0070188400443295,0.2837089028444773,0.5674178056889546,0.1418544514222386
1986,0.0,0.0,1.0,0.0,0.0,1.0,0.0,381.0,0.0,3.0,13.0,8.0,3.0,0.0488929684969127,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0094993073421729,0.2830001979022363,0.5660003958044726,0.1415000989511181
1987,0.0,0.0,0.0,1.0,0.0,0.0,1.0,102.0,0.0,3.0,1.0,3.0,1.0,0.0253613963733904,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0288797207235798,0.242780069819105,0.242780069819105,0.4855601396382101
1988,0.0,0.0,1.0,0.0,0.0,1.0,0.0,189.0,0.0,6.0,3.0,5.0,3.0,0.0919718555476218,200.0,4.0,4.0,500.0,0.85,0.0515094819660326,0.0715038397071365,0.0003178384665694,0.0179981135078293,0.1765762561388777,0.6568200072135855,0.1486056231397073
1989,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,11.0,25.0,2.0,1.0,2.0,0.0327413129279514,200.0,4.0,4.0,500.0,0.85,0.0776432718682668,0.0906556437972632,0.0001654567640793,0.0276542255349085,0.3406057167619428,0.481623339496016,0.1501167182071325
1990,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0,15.0,2.0,3.0,3.0,0.0876250264139887,200.0,4.0,4.0,500.0,0.85,0.0103427921557494,0.0124811220858576,1.213651148113986e-05,0.0057837663412563,0.1700713052066793,0.7339244559255302,0.0902204725265341
1991,0.0,0.0,0.0,0.0,1.0,1.0,0.0,747.0,4.0,23.0,10.0,28.0,4.0,0.0983584120043109,200.0,4.0,4.0,500.0,0.85,0.0467497792319599,0.0005413639957686,0.0006684818111833,0.0162349053948645,0.1399153582245611,0.7358583496965357,0.1079913866840386
1992,0.0,0.0,0.0,0.0,1.0,1.0,0.0,185.0,6.0,26.0,8.0,6.0,4.0,0.0102696956267286,200.0,4.0,4.0,500.0,0.85,0.1081910563406105,0.0519226915510976,0.0005598562979121,0.0114680805503,0.235686369086782,0.5948950522146366,0.1579504981482812
1993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,618.0,6.0,14.0,9.0,32.0,2.0,0.0645961938388376,200.0,4.0,4.0,500.0,0.85,0.0835070244155771,0.0021196312624341,0.0008888308271255,0.0070545457495971,0.139313631752991,0.7091209041618934,0.1445109183355183
1994,0.0,1.0,0.0,0.0,0.0,0.0,1.0,74.0,1.0,3.0,4.0,4.0,1.0,0.0345531994511236,200.0,4.0,4.0,500.0,0.85,0.1664900162031115,0.2251325054269374,0.0003808073115003,0.0064351847178894,0.4436069473125124,0.2961580669873179,0.2537998009822802
1995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,6.0,4.0,10.0,1.0,0.019373795592806,200.0,4.0,4.0,500.0,0.85,0.1273868385315456,0.1210819576305542,0.000147293907664,0.0028427512574928,0.4438914001088958,0.2598575907144077,0.2934082579192035
1996,0.0,0.0,1.0,1.0,0.0,0.0,0.0,87.0,0.0,25.0,22.0,2.0,4.0,0.073285742991531,200.0,4.0,4.0,500.0,0.85,0.0508562785688714,0.0484797026455797,0.0001470855233371,0.0234364607646977,0.1774147622656603,0.715310253214526,0.0838385237551158
1997,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,10.0,3.0,4.0,1.0,0.0983679203546491,200.0,4.0,4.0,500.0,0.85,0.1528280157661676,0.3026301792457848,0.0002319468068656,0.0124137509559649,0.3888058947704368,0.360730446326336,0.2380499079472621
1998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,3.0,8.0,3.0,4.0,0.0522418771613326,200.0,4.0,4.0,500.0,0.85,0.189665987141289,0.5480319523198544,0.0006831267688103,0.0025502761495339,0.2755393452113066,0.5373250539092117,0.1845853247299477
1999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,785.0,4.0,11.0,5.0,18.0,3.0,0.090975237601309,200.0,4.0,4.0,500.0,0.85,0.0557343407250442,0.0005363071280042,0.0005604543113481,0.0070489607968218,0.1431114332499146,0.7203971525761336,0.12944245337713
2000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,425.0,0.0,23.0,7.0,11.0,2.0,0.0329572597693041,200.0,4.0,4.0,500.0,0.85,0.0663845735781623,0.0043959244095143,0.0002521642266571,0.0299330263677611,0.2250053243223921,0.5934620128860106,0.1515996364238362
2001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,686.0,7.0,16.0,7.0,20.0,2.0,0.0634157606717432,200.0,4.0,4.0,500.0,0.85,0.10293685414241,0.0024967533790547,0.0014918440324748,0.0079035640783515,0.138631216046232,0.7253016771572524,0.1281635427181641
2002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,388.0,3.0,10.0,3.0,9.0,1.0,0.0703123515154734,200.0,4.0,4.0,500.0,0.85,0.0736996280424118,0.0020626177287959,0.0010017367459969,0.0102446168111109,0.1985432797774322,0.6217497086177273,0.1694623947937295
2003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,299.0,0.0,11.0,8.0,17.0,2.0,0.0765467383984769,200.0,4.0,4.0,500.0,0.85,0.0935143995211394,0.0076583976858541,0.0004897495639388,0.0045910548094029,0.2436717330688189,0.5794490457762778,0.1722881663455002
2004,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,29.0,4.0,1.0,2.0,0.022723819901897,200.0,4.0,4.0,500.0,0.85,0.159658138254982,0.3541566460200445,0.0,0.002768273372532,0.3280142218786208,0.5002068655192928,0.1690106392295543
2005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.0,6.0,20.0,1.0,1.0,4.0,0.0289416890257135,200.0,4.0,4.0,500.0,0.85,0.0456269632628378,0.1832488696886046,0.0002599571291039,0.0265271785401676,0.3974911025501395,0.386581301949079,0.1894004169606136
2006,0.0,0.0,0.0,0.0,0.0,1.0,1.0,808.0,3.0,16.0,13.0,34.0,4.0,0.053456413569848,200.0,4.0,4.0,500.0,0.85,0.0716847118117597,0.0010475422461943,0.0007393009683576,0.014720871046244,0.1636888530500773,0.687342548562252,0.1342477273414266
2007,0.0,0.0,0.0,1.0,1.0,0.0,0.0,517.0,6.0,24.0,3.0,11.0,2.0,0.0940452530801603,200.0,4.0,4.0,500.0,0.85,0.0559217532968423,0.0059823500243512,0.0009688633009133,0.0348840705553151,0.1457349845701708,0.6865401723861333,0.1328407724883807
2008,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1282.0,3.0,13.0,9.0,32.0,2.0,0.0808541912411994,200.0,4.0,4.0,500.0,0.85,0.0582419685081057,0.0004822323168463,0.0006663953934109,0.0218625513025817,0.1681116503926097,0.6551550191283134,0.154870779176495
2009,1.0,0.0,0.0,0.0,0.0,1.0,0.0,775.0,0.0,1.0,8.0,16.0,4.0,0.0277224091863044,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0,0.2307692307692307,0.6923076923076923,0.0769230769230769
2010,0.0,0.0,0.0,0.0,1.0,1.0,0.0,345.0,0.0,2.0,6.0,18.0,3.0,0.0986757921086672,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0076272591610014,0.2835350688111424,0.5670701376222849,0.1417675344055712
2011,0.0,0.0,1.0,0.0,0.0,1.0,0.0,484.0,10.0,29.0,9.0,30.0,2.0,0.0729197217482278,200.0,4.0,4.0,500.0,0.85,0.057255130661544,0.0019161472163983,0.0009426123084913,0.0222446057293237,0.1714066199021818,0.6414903726371608,0.1648584017313335
2012,0.0,1.0,0.0,0.0,0.0,0.0,1.0,618.0,10.0,27.0,11.0,31.0,3.0,0.0429208926054885,200.0,4.0,4.0,500.0,0.85,0.0972036160378563,0.0006854503382039,0.0008890030753377,0.0053932669699934,0.1240840592150857,0.7587691507258605,0.1117535230890603
2013,0.0,1.0,0.0,0.0,1.0,0.0,0.0,223.0,4.0,29.0,3.0,6.0,3.0,0.0601180501669912,200.0,4.0,4.0,500.0,0.85,0.0351837814695498,0.0150881637502942,0.0001704008644233,0.00450206671637,0.1194339977088692,0.7930632955088776,0.083000640065883
2014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,9.0,29.0,2.0,7.0,3.0,0.0335617352453007,200.0,4.0,4.0,500.0,0.85,0.0949964234147116,0.0915768780700542,0.0003456474030724,0.0050653395833915,0.2193787791902795,0.5542515756147355,0.2213043056115935
2015,0.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,9.0,26.0,1.0,2.0,4.0,0.0305730774758198,200.0,4.0,4.0,500.0,0.85,0.1008898480558351,0.1739459109211805,0.0001231255993045,0.0066837735155936,0.3157398575959896,0.4534050451195086,0.2241713237689081
2016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,849.0,3.0,25.0,8.0,28.0,3.0,0.0443033818511734,200.0,4.0,4.0,500.0,0.85,0.0749973045446402,0.0,0.0009145694730976,0.0046935595678047,0.0771076623657697,0.833226839068567,0.0849719389978585
2017,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,4.0,15.0,16.0,3.0,3.0,0.0420653176271328,200.0,4.0,4.0,500.0,0.85,0.1487855454463305,0.2718298799737192,0.0003209973312431,0.0138491938927411,0.3324404402904293,0.5023131301583678,0.1513972356584617
2018,0.0,0.0,0.0,1.0,0.0,0.0,1.0,994.0,5.0,16.0,7.0,26.0,4.0,0.0214326790955627,200.0,4.0,4.0,500.0,0.85,0.1018701196451882,0.0063130322015577,0.0009787431986525,0.0235074458701712,0.1753402426904076,0.6223547156981244,0.1787975957412967
2019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,486.0,0.0,17.0,3.0,11.0,1.0,0.0769508482522519,200.0,4.0,4.0,500.0,0.85,0.068521562788224,0.0029151800222831,0.0006441816592279,0.0069229691185209,0.1599087785741172,0.6411760067443372,0.1919922455630245
2020,0.0,0.0,0.0,1.0,0.0,0.0,1.0,544.0,0.0,2.0,4.0,12.0,3.0,0.0100263215698314,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0070664034085004,0.283695313311857,0.567390626623714,0.1418476566559285
2021,0.0,0.0,1.0,1.0,0.0,0.0,0.0,436.0,0.0,17.0,7.0,11.0,3.0,0.0897583938845341,200.0,4.0,4.0,500.0,0.85,0.0566207060870856,0.0037560359090701,0.0005624632220889,0.0299875804989264,0.1955348183522542,0.6478509250251027,0.1266266761237167
2022,0.0,0.0,0.0,1.0,0.0,0.0,1.0,129.0,5.0,12.0,5.0,10.0,1.0,0.0379501559818557,200.0,4.0,4.0,500.0,0.85,0.103608661831579,0.0493051366593851,0.0008955605782762,0.028690351723138,0.3571467590436978,0.3108529816778188,0.3033099075553453
2023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,585.0,1.0,14.0,8.0,20.0,3.0,0.0117490011239125,200.0,4.0,4.0,500.0,0.85,0.0895931858750244,0.0209552875775622,0.0004036679566804,0.0195671178661788,0.2733956561553216,0.4911839265138694,0.2158532994646302
2024,0.0,0.0,0.0,0.0,1.0,1.0,0.0,538.0,3.0,16.0,5.0,14.0,1.0,0.0255297175664155,200.0,4.0,4.0,500.0,0.85,0.0672687168692836,0.0067119827975311,0.0003745942265738,0.022258732221632,0.3473268322158468,0.3850094067874968,0.2454050287750243
2025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,142.0,5.0,25.0,2.0,7.0,1.0,0.0298663787437638,200.0,4.0,4.0,500.0,0.85,0.1143726205802676,0.0098223559499375,0.0016360463308232,0.0402282342334216,0.2071345889959233,0.503184670308387,0.2494525064622681
2026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.0,12.0,2.0,1.0,2.0,0.0351994053724699,200.0,4.0,4.0,500.0,0.85,0.0796327830944496,0.3969407764655042,4.104388275130828e-05,0.0145026806897936,0.3318389279989859,0.4629449330342995,0.1907134582769208
2027,0.0,0.0,0.0,1.0,1.0,0.0,0.0,971.0,1.0,8.0,23.0,58.0,4.0,0.0988362318095956,200.0,4.0,4.0,500.0,0.85,0.0756262494606904,0.001476155343093,0.0007608036982243,0.0185660049879453,0.1774244019104385,0.6539175012376114,0.1500920918640047
2028,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,24.0,2.0,5.0,3.0,0.0388811158969985,200.0,4.0,4.0,500.0,0.85,0.0892752018107186,0.0822281812431406,0.0001741332443974,0.0053457442394649,0.175194006379189,0.5718322607905045,0.2476279885908415
2029,1.0,0.0,0.0,1.0,0.0,0.0,0.0,348.0,6.0,29.0,5.0,10.0,1.0,0.0906469682708511,200.0,4.0,4.0,500.0,0.85,0.2454553476151914,0.0,0.0559302948325345,0.0680101539876369,0.0646755911598118,0.7349422682382476,0.1323719866143037
2030,1.0,0.0,0.0,0.0,0.0,1.0,0.0,444.0,0.0,1.0,10.0,27.0,3.0,0.0526302056543558,200.0,4.0,4.0,500.0,0.85,0.0,0.0,0.0,0.0,0.3103448275862069,0.6206896551724138,0.0689655172413793
2031,0.0,1.0,0.0,0.0,1.0,0.0,0.0,572.0,7.0,24.0,14.0,22.0,3.0,0.0851233492830153,200.0,4.0,4.0,500.0,0.85,0.0650524752453073,0.0012348775042415,0.000290916663094,0.0052394916650195,0.1191227711717056,0.7858861442538677,0.089751592909407
